Name,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nB,nN,nO,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS5s,AATS1m,AATS2m,AATS3m,AATS4m,AATS1v,AATS2v,AATS3v,AATS4v,AATS1e,AATS2e,AATS3e,AATS4e,AATS1p,AATS2p,AATS3p,AATS4p,AATS1i,AATS2i,AATS3i,AATS4i,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,MATS2c,MATS3c,MATS4c,MATS5c,MATS2m,MATS3m,MATS4m,MATS5m,MATS2v,MATS3v,MATS4v,MATS5v,MATS2e,MATS3e,MATS4e,MATS5e,MATS2p,MATS3p,MATS4p,MATS5p,MATS2i,MATS3i,MATS4i,MATS5i,GATS2c,GATS3c,GATS4c,GATS5c,GATS2m,GATS3m,GATS4m,GATS2v,GATS3v,GATS4v,GATS2e,GATS3e,GATS4e,GATS2p,GATS3p,GATS4p,GATS2i,GATS3i,GATS4i,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBondsS,nBondsS2,nBondsS3,nBondsD,bpol,SpMax1_Bhm,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt
C:O:N,-0.7496,0.56190016,6.9032,6.329172,3.0,2.0,7.0,4.0,1.0,1.0,600.492427,468.71427,234.778173,52.452288,4.064256,1007.55682966,935.59301756,711.232392496,403.405582542,124.334977724,57.967724,52.49772,60.092324,30.79296,26.873856,6.4205556194,5.91557322,4.8652977537,3.69403322,1.7784516194,1263.1563128,1052.79678516,1274.23073706,701.527356238,739.670608097,4.0,85.7846324286,78.119045,33.539739,13.113072,143.936689951,155.932169593,101.604627499,100.851395636,8.28110342857,8.74962,8.58461771429,7.69824,0.917222231342,0.98592887,0.695042536243,0.923508305,180.450901828,175.46613086,182.032962438,175.38183906,0.199056584897,-0.0167212974818,-0.121481873463,0.00182673116758,0.0368481473292,297.562369714,-22.1248403265,-107.490887143,-143.284155265,124.118697878,242.315576759,-84.0605341628,16.6461350768,-149.014626251,95.2712369578,1.04180342857,0.0669159183673,-0.734741714286,-0.122881959184,0.269806040816,0.859517441455,-0.53155063742,0.3435273689,-0.443367498546,0.201632046338,6.06955766903,-0.616786577481,-2.17607953271,-0.398023281758,0.15611055744,0.0284366549853,-0.00278688291363,-0.0173545533519,0.000456682791895,0.00921203683231,42.5089099592,-3.68747338776,-15.3558410204,-35.8210388163,31.0296744694,34.6165109655,-14.0100890271,2.37801929669,-37.2536565628,23.8178092395,0.148829061224,0.0111526530612,-0.104963102041,-0.0307204897959,0.0674515102041,0.122788205922,-0.0885917729033,0.0490753384143,-0.110841874636,0.0504080115845,0.867079667004,-0.102797762914,-0.310868504673,-0.0995058204396,0.03902763936,-0.0980031904272,-0.610288142572,0.016059652309,0.323949382833,-0.0867458937737,-0.361238174189,-0.842671309397,0.729956954887,-0.404722735954,0.0686960999351,-1.07618172727,0.68804765631,0.0749359901182,-0.705259451193,-0.206414590962,0.453214645373,-0.721500670508,0.399674692254,-0.90270782771,0.410528122029,-0.118556306676,-0.358523578056,-0.114759720734,0.0450104423448,1.08967161237,1.65327460235,0.6012562429,0.121005784431,1.00811172558,1.30042990056,1.46208008566,1.41638381368,0.634236722119,2.01551001578,0.867871975848,1.93842984363,0.555939809868,1.87920164478,0.198462056664,2.08388893367,1.57201456233,0.756890000109,1.56742065632,11.9999992882,16.0076854655,-0.424259597136,0.0934488623133,3.18983705306,3.65566083125,6.0,6.0,4.0,0.0,2.0,4.308828,3.55641827804,7.2694828842,6.99215686275,7.148,3.73603113772,56.1713904192,0.508059754005,1.03849755489,0.998879551821,1.02114285714,0.533718733961,8.02448434559,-0.74391,11.6784
C:O:N,-0.7496,0.56190016,6.9032,6.329172,3.0,2.0,7.0,4.0,1.0,1.0,600.492427,468.71427,234.778173,52.452288,4.064256,1007.55682966,935.59301756,711.232392496,403.405582542,124.334977724,57.967724,52.49772,60.092324,30.79296,26.873856,6.4205556194,5.91557322,4.8652977537,3.69403322,1.7784516194,1263.1563128,1052.79678516,1274.23073706,701.527356238,739.670608097,4.0,85.7846324286,78.119045,33.539739,13.113072,143.936689951,155.932169593,101.604627499,100.851395636,8.28110342857,8.74962,8.58461771429,7.69824,0.917222231342,0.98592887,0.695042536243,0.923508305,180.450901828,175.46613086,182.032962438,175.38183906,0.199056584897,-0.0167212974818,-0.121481873463,0.00182673116758,0.0368481473292,297.562369714,-22.1248403265,-107.490887143,-143.284155265,124.118697878,242.315576759,-84.0605341628,16.6461350768,-149.014626251,95.2712369578,1.04180342857,0.0669159183673,-0.734741714286,-0.122881959184,0.269806040816,0.859517441455,-0.53155063742,0.3435273689,-0.443367498546,0.201632046338,6.06955766903,-0.616786577481,-2.17607953271,-0.398023281758,0.15611055744,0.0284366549853,-0.00278688291363,-0.0173545533519,0.000456682791895,0.00921203683231,42.5089099592,-3.68747338776,-15.3558410204,-35.8210388163,31.0296744694,34.6165109655,-14.0100890271,2.37801929669,-37.2536565628,23.8178092395,0.148829061224,0.0111526530612,-0.104963102041,-0.0307204897959,0.0674515102041,0.122788205922,-0.0885917729033,0.0490753384143,-0.110841874636,0.0504080115845,0.867079667004,-0.102797762914,-0.310868504673,-0.0995058204396,0.03902763936,-0.0980031904272,-0.610288142572,0.016059652309,0.323949382833,-0.0867458937737,-0.361238174189,-0.842671309397,0.729956954887,-0.404722735954,0.0686960999351,-1.07618172727,0.68804765631,0.0749359901182,-0.705259451193,-0.206414590962,0.453214645373,-0.721500670508,0.399674692254,-0.90270782771,0.410528122029,-0.118556306676,-0.358523578056,-0.114759720734,0.0450104423448,1.08967161237,1.65327460235,0.6012562429,0.121005784431,1.00811172558,1.30042990056,1.46208008566,1.41638381368,0.634236722119,2.01551001578,0.867871975848,1.93842984363,0.555939809868,1.87920164478,0.198462056664,2.08388893367,1.57201456233,0.756890000109,1.56742065632,11.9999992882,16.0076854655,-0.424259597136,0.0934488623133,3.18983705306,3.65566083125,6.0,6.0,4.0,0.0,2.0,4.308828,3.55641827804,7.2694828842,6.99215686275,7.148,3.73603113772,56.1713904192,0.508059754005,1.03849755489,0.998879551821,1.02114285714,0.533718733961,8.02448434559,-0.74391,11.6784
C:O:C,-0.1541,0.02374681,1.6191,6.989172,3.0,2.0,7.0,4.0,2.0,0.0,548.560499,432.75633,210.804217,48.428352,4.064256,1187.75955819,1064.40546963,813.738913113,458.946465482,124.334977724,55.306604,48.538296,58.862116,28.470528,26.873856,7.9994556194,7.13285724,5.8171977537,4.45417724,1.7784516194,1178.71060608,919.176847682,1237.36676692,612.490190852,739.670608097,4.0,78.3657855714,72.126055,30.1148881429,12.107088,169.679936884,177.400911606,116.248416159,114.736616371,7.90094342857,8.089716,8.40887371429,7.117632,1.1427793742,1.18880954,0.831028250528,1.11354431,168.38722944,153.19614128,176.766680989,153.122547713,0.165099323606,-0.0365099295064,-0.0763937707009,0.0165743050705,0.0137797333339,271.322383429,-9.89001208163,-116.629145429,-120.879014531,111.736980327,314.815099602,-143.835651285,71.8817309396,-210.531907982,125.078278526,0.907147428571,-0.0396166530612,-0.599829714286,0.0326563265306,0.153216326531,1.37590943003,-1.09139577334,0.882326220329,-0.853296632015,0.374411470012,7.83640133863,-6.74289231045,5.50604276209,-4.45152739107,1.77017627013,0.0235856176579,-0.00608498825106,-0.0109133958144,0.00414357626764,0.00344493333349,38.7603404898,-1.64833534694,-16.6613064898,-30.2197536327,27.9342450816,44.9735856575,-23.9726085474,10.2688187057,-52.6329769955,31.2695696315,0.129592489796,-0.0066027755102,-0.0856899591837,0.00816408163265,0.0383040816327,0.196558490004,-0.181899295556,0.126046602904,-0.213324158004,0.0936028675029,1.11948590552,-1.12381538508,0.786577537441,-1.11288184777,0.442544067531,-0.257995713291,-0.462714013798,0.175682330127,0.146060763956,-0.0425263381619,-0.429854492485,-0.77965655747,0.720691426562,-0.533037519624,0.228329997609,-1.1703086651,0.695287448719,-0.0509502944237,-0.661226274135,0.0629981077261,0.295573313646,-0.925420700743,0.641267659828,-1.0852960765,0.476208722915,-1.00386738193,0.702623886164,-0.994100812063,0.395310084165,1.20959485595,1.96173322302,0.00257457579011,0.0,0.951031605794,1.4199033731,1.33862168838,1.53964502355,0.454401476113,2.14532988148,0.961140353308,2.13134799951,0.0784304709016,2.01050484089,0.0227767477589,2.19438343008,2.10464085831,8.40986130651e-05,2.09289153996,11.9934613678,16.0013127905,-0.427377038261,0.122035961047,3.16383831481,3.6296609626,6.0,6.0,4.0,0.0,2.0,6.288828,3.79845471199,7.10633648944,6.8,6.92,4.07734850299,54.2110311377,0.542636387427,1.01519092706,0.971428571429,0.988571428571,0.582478357571,7.74443301967,0.58618,11.799
C:O:C,-0.1541,0.02374681,1.6191,6.989172,3.0,2.0,7.0,4.0,2.0,0.0,548.560499,432.75633,210.804217,48.428352,4.064256,1187.75955819,1064.40546963,813.738913113,458.946465482,124.334977724,55.306604,48.538296,58.862116,28.470528,26.873856,7.9994556194,7.13285724,5.8171977537,4.45417724,1.7784516194,1178.71060608,919.176847682,1237.36676692,612.490190852,739.670608097,4.0,78.3657855714,72.126055,30.1148881429,12.107088,169.679936884,177.400911606,116.248416159,114.736616371,7.90094342857,8.089716,8.40887371429,7.117632,1.1427793742,1.18880954,0.831028250528,1.11354431,168.38722944,153.19614128,176.766680989,153.122547713,0.165099323606,-0.0365099295064,-0.0763937707009,0.0165743050705,0.0137797333339,271.322383429,-9.89001208163,-116.629145429,-120.879014531,111.736980327,314.815099602,-143.835651285,71.8817309396,-210.531907982,125.078278526,0.907147428571,-0.0396166530612,-0.599829714286,0.0326563265306,0.153216326531,1.37590943003,-1.09139577334,0.882326220329,-0.853296632015,0.374411470012,7.83640133863,-6.74289231045,5.50604276209,-4.45152739107,1.77017627013,0.0235856176579,-0.00608498825106,-0.0109133958144,0.00414357626764,0.00344493333349,38.7603404898,-1.64833534694,-16.6613064898,-30.2197536327,27.9342450816,44.9735856575,-23.9726085474,10.2688187057,-52.6329769955,31.2695696315,0.129592489796,-0.0066027755102,-0.0856899591837,0.00816408163265,0.0383040816327,0.196558490004,-0.181899295556,0.126046602904,-0.213324158004,0.0936028675029,1.11948590552,-1.12381538508,0.786577537441,-1.11288184777,0.442544067531,-0.257995713291,-0.462714013798,0.175682330127,0.146060763956,-0.0425263381619,-0.429854492485,-0.77965655747,0.720691426562,-0.533037519624,0.228329997609,-1.1703086651,0.695287448719,-0.0509502944237,-0.661226274135,0.0629981077261,0.295573313646,-0.925420700743,0.641267659828,-1.0852960765,0.476208722915,-1.00386738193,0.702623886164,-0.994100812063,0.395310084165,1.20959485595,1.96173322302,0.00257457579011,0.0,0.951031605794,1.4199033731,1.33862168838,1.53964502355,0.454401476113,2.14532988148,0.961140353308,2.13134799951,0.0784304709016,2.01050484089,0.0227767477589,2.19438343008,2.10464085831,8.40986130651e-05,2.09289153996,11.9934613678,16.0013127905,-0.427377038261,0.122035961047,3.16383831481,3.6296609626,6.0,6.0,4.0,0.0,2.0,6.288828,3.79845471199,7.10633648944,6.8,6.92,4.07734850299,54.2110311377,0.542636387427,1.01519092706,0.971428571429,0.988571428571,0.582478357571,7.74443301967,0.58618,11.799
C:NS,0.0906,0.00820836,11.9916,8.427172,2.0,1.0,7.0,4.0,1.0,1.0,1372.368026,687.952209,472.86946,79.78824,2.032128,1387.94328946,1154.70533313,1045.65528234,480.385141205,62.1674888619,53.359857,48.394038,54.457106,42.602112,13.436928,14.1873516194,9.92126062,10.5352738148,6.31478242455,0.889225809698,1185.0348342,958.997978868,1188.50041702,989.635514715,369.835304048,2.0,196.052575143,114.6587015,67.55278,13.29804,198.27761278,192.450888855,149.379326049,80.0641902009,7.62283671429,8.065673,7.77958657143,7.100352,2.02676451706,1.65354343667,1.50503911641,1.05246373742,169.2906906,159.832996478,169.78577386,164.939252452,0.117118041274,-0.0248473775897,-0.0662302270829,0.0217628687648,0.0107557152709,821.274868857,-136.947179163,-193.561967143,-203.840243878,123.711955755,405.976177955,-131.901650434,-55.0275059889,-94.6533591232,78.594426569,0.339824857143,-0.013795877551,-0.219716142857,0.012308122449,0.0512914693878,4.25757491117,-1.5495262926,0.0895369251079,-1.21843556905,0.549637480965,13.7529394106,-9.66402361102,5.11537361909,-3.20692702624,0.879107312839,0.0167311487534,-0.00414122959829,-0.00946146101184,0.00362714479414,0.00537785763547,117.324981265,-22.8245298605,-27.6517095918,-33.9733739796,61.8559778776,57.9965968507,-21.9836084057,-7.86107228413,-15.7755598539,39.2972132845,0.0485464081633,-0.00229931292517,-0.0313880204082,0.0020513537415,0.0256457346939,0.60822498731,-0.258254382101,0.0127909893011,-0.203072594842,0.274818740482,1.96470563009,-1.61067060184,0.730767659871,-0.534487837706,0.43955365642,-0.247516154409,-0.565499784342,0.216789943572,0.321427877711,-0.194541091031,-0.235684756082,-0.289566412994,0.527219158362,-0.379049971886,-0.135543682061,-0.272008371362,0.677577916954,-0.047363193533,-0.646557007938,0.0422555204207,0.528272547119,-0.424603374555,0.0210300292951,-0.333877428713,0.451837307273,-0.819802507392,0.371947659068,-0.272044742744,0.223724943669,1.35737536913,1.5465300124,0.290362395306,0.143931663317,1.03815885075,1.04063495459,1.24776703557,1.24264927931,0.946719633592,1.1528444815,1.17697982238,1.62521618279,0.426934631033,1.26276467282,0.812287632474,1.28956642263,1.83369968979,0.604273266992,0.961314832048,11.999999456,31.9727444075,-0.319899826013,0.0194020612729,4.81824821875,6.33781227218,6.0,6.0,5.0,1.0,1.0,7.312828,4.02867392632,7.01565914057,6.65490196078,6.724,4.99231856287,54.2204682635,0.575524846617,1.00223702008,0.950700280112,0.960571428571,0.713188366125,7.7457811805,0.21239,17.4787
C:NO,-0.8807,0.77563249,5.8646,6.329172,2.0,1.0,7.0,4.0,1.0,1.0,600.492427,446.796294,263.771301,47.409264,2.032128,1007.55682966,948.921352341,791.462018205,372.015110914,62.1674888619,57.967724,52.42688,58.177692,46.21536,13.436928,6.4205556194,6.214528906,5.63268210085,3.51691899655,0.889225809698,1263.1563128,1050.65492926,1269.49119607,1078.24405718,369.835304048,2.0,85.7846324286,74.466049,37.6816144286,7.901544,143.936689951,158.153558723,113.066002601,62.0025184857,8.28110342857,8.73781333333,8.31109885714,7.70256,0.917222231342,1.03575481767,0.80466887155,0.586153166091,180.450901828,175.109154877,181.355885152,179.707342863,0.22668111749,-0.045851410246,-0.119425732361,0.0299620658789,0.021974517983,297.562369714,-44.0428163265,-124.671749286,-42.1259681837,62.0593489388,242.315576759,-70.7321993818,-78.5786328782,-19.4825745983,47.6356184789,1.04180342857,-0.00392408163265,-0.464960571429,-0.186920081633,0.134903020408,0.859517441455,-0.23259495142,-0.314477932035,0.0164981395583,0.100816023169,6.06955766903,-2.75864247263,-0.134194528678,-0.219997111924,0.07805527872,0.0323830167842,-0.00764190170766,-0.0170608189087,0.00499367764649,0.0109872589915,42.5089099592,-7.34046938776,-17.810249898,-7.02099469728,31.0296744694,34.6165109655,-11.788699897,-11.2255189826,-3.24709576638,23.8178092395,0.148829061224,-0.000654013605442,-0.0664229387755,-0.0311533469388,0.0674515102041,0.122788205922,-0.0387658252367,-0.0449254188621,0.00274968992639,0.0504080115845,0.867079667004,-0.459773745439,-0.019170646954,-0.0366661853207,0.03902763936,-0.235984860786,-0.526844642745,0.154206684317,0.339290779013,-0.17268072493,-0.418976866616,-0.16516524898,0.729956954887,-0.340551360266,-0.324282218788,-0.093801936585,0.68804765631,-0.00439439448224,-0.44630355274,-0.209323009112,0.453214645373,-0.315712937945,-0.365877313092,0.0223937625421,0.410528122029,-0.530255480477,-0.0221094412469,-0.042286985517,0.0450104423448,1.1108853117,1.28099737765,0.734499007715,0.480356219965,1.08177015228,1.25105426925,0.958666533587,1.36137977737,1.13975348119,0.808907827907,0.935869448363,1.26013736619,1.09397029108,1.53138358829,1.16733314665,0.606727740615,1.92489956844,0.964013124055,0.450418453494,11.9999992768,16.0009712657,-0.383244619526,0.0357613455249,3.04368717565,3.80181655177,6.0,6.0,5.0,1.0,1.0,3.712828,3.55641827804,7.2694828842,6.99215686275,7.148,3.73603113772,56.1713904192,0.508059754005,1.03849755489,0.998879551821,1.02114285714,0.533718733961,8.02448434559,-0.24321,10.2792
C:NN,-1.0159,1.03205281,8.5841,7.293965,2.0,1.0,8.0,5.0,1.0,2.0,541.736539,431.00547,252.972573,56.516544,4.064256,1065.56397035,1054.6963118,932.745360868,527.740560266,124.334977724,61.536108,58.044168,70.719524,57.666816,26.873856,7.43196452425,7.47450552,7.5071316197,5.4724848394,1.7784516194,1473.86274183,1274.06687568,1674.82183002,1441.19796434,739.670608097,4.0,67.717067375,61.57221,28.1080636667,7.064568,133.195496293,150.670901685,103.63837343,65.9675700333,7.6920135,8.292024,7.85772488889,7.208352,0.928995565531,1.06778650286,0.834125735522,0.684060604925,184.232842729,182.009553669,186.091314447,180.149745542,0.202331118431,-0.0446048171441,-0.114749141951,0.0333051960198,0.0248832038601,287.879760875,-51.6582835156,-126.958471609,-50.890250375,85.5671250625,272.48917139,-75.4780255787,-71.8124887394,-65.7387602529,76.7846888758,0.5180035,-0.0347440625,-0.3133764375,-0.0261415,0.11526025,0.944825559092,-0.306222988144,-0.150205349811,-0.234452109318,0.218467667728,7.19057956734,-1.37013331766,-2.10233792839,-0.136439119818,0.0136205822026,0.0252913898039,-0.00637211673487,-0.0127499046613,0.00416314950247,0.00622080096503,35.9849701094,-7.37975478795,-14.1064968455,-6.36128129687,21.3917812656,34.0611464238,-10.7825750827,-7.97916541549,-8.21734503161,19.1961722189,0.0647504375,-0.0049634375,-0.0348196041667,-0.0032676875,0.0288150625,0.118103194886,-0.0437461411634,-0.0166894833123,-0.0293065136648,0.0546169169319,0.898822445918,-0.195733331095,-0.233593103155,-0.0170548899773,0.00340514555064,-0.251948065499,-0.504120365078,0.16460738357,0.245965168908,-0.205078808333,-0.392010797914,-0.176776061715,0.59446433332,-0.316565242653,-0.234260036823,-0.241252743797,0.563579745088,-0.076654887467,-0.537750871053,-0.0504658752306,0.445017263397,-0.370406077545,-0.141312716632,-0.248143275827,0.462450799781,-0.217766403124,-0.25988792805,-0.0189747041307,0.00378845184175,1.41660790582,1.47595172907,0.52732858738,0.145387599643,1.30790374897,1.31023841909,0.881565998174,1.42475724664,1.07361227746,1.04552359705,1.28893723691,1.5288485288,0.652225322802,1.53507356799,0.93419129717,1.10584541869,1.68817782033,1.1120541143,0.771783528624,11.9999990535,14.1130749465,-0.374939282918,0.0239855710709,3.85108350642,4.42684961998,7.0,7.0,6.0,1.0,1.0,4.146035,3.87049664156,8.04588492353,7.69803921569,7.856,4.31375149701,64.8627035928,0.483812080195,1.00573561544,0.962254901961,0.982,0.539218937126,8.1078379491,-0.75871,12.6801
C:NC,-0.3181,0.10118761,8.9967,8.620758,2.0,1.0,9.0,6.0,2.0,1.0,490.820675,411.13065,243.137833,65.61576,6.096384,1276.85044331,1302.67001902,1212.15598672,729.101804007,186.502466586,65.593452,61.408456,90.043876,69.18048,40.310784,9.45547742909,9.97519385,10.4618017394,7.79078607425,2.66767742909,1574.33468714,1290.57052143,2160.91571164,1690.20099869,1109.50591215,6.0,54.5356305556,51.39133125,20.2614860833,6.561576,141.872271478,162.833752377,101.012998893,72.9101804007,7.28816133333,7.676057,7.50365633333,6.918048,1.05060860323,1.24689923125,0.871816811616,0.779078607425,174.926076348,161.321315179,180.076309304,169.020099869,0.124425246306,-0.0373736763054,-0.0593584059724,0.0243593721438,0.0101600869809,274.956016222,-44.1673468642,-121.377324519,-62.7000052469,90.7666685185,372.660332644,-141.860369284,-27.3287067632,-135.847798332,118.706708057,0.317824888889,-0.0244007901235,-0.220231407407,0.0243790123457,0.0613407407407,1.5392112497,-0.798835381044,0.213266903434,-0.624907563805,0.440870416566,10.2545788079,-8.62933714477,5.59709419745,-3.13151351705,1.03646706042,0.0138250273674,-0.00467170953817,-0.00494653383103,0.00243593721438,0.00169334783015,30.5506684691,-5.52091835802,-10.1147770432,-6.27000052469,15.1277780864,41.4067036271,-17.7325461605,-2.27739223027,-13.5847798332,19.7844513429,0.0353138765432,-0.00305009876543,-0.018352617284,0.00243790123457,0.0102234567901,0.171023472189,-0.0998544226305,0.0177722419528,-0.0624907563805,0.073478402761,1.13939764532,-1.0786671431,0.466424516454,-0.313151351705,0.17274451007,-0.337916838357,-0.357795590533,0.176197641397,0.122484229879,-0.180713504308,-0.331082020461,-0.20523284232,0.495170117201,-0.428253026857,-0.0550005682844,-0.328081654497,0.477807929873,-0.0863711114156,-0.519699876662,0.0690352199534,0.289502535288,-0.583863848351,0.103916975403,-0.365392864387,0.429639287641,-0.94669946662,0.409360611169,-0.274839388154,0.15161038008,1.61545850364,1.80837847825,0.137129965519,0.000748429439559,1.42254039164,1.3177889782,0.880620912853,1.71164348431,0.852056222689,1.20821774532,1.38817322187,1.95018500754,0.149239413458,1.90668750967,0.639113072691,1.30771430503,2.42065282611,0.497699475585,1.06623836841,11.993832931,14.0090971594,-0.353588984508,0.0202038528912,3.9437458978,4.60510763692,8.0,8.0,7.0,1.0,1.0,7.219242,4.38344697741,8.82665695557,8.36862745098,8.508,5.05434610778,71.0451245509,0.487049664156,0.98073966173,0.929847494553,0.945333333333,0.561594011976,7.89390272788,-0.00261,14.4167
C:NC,-0.3181,0.10118761,8.9967,8.620758,2.0,1.0,9.0,6.0,2.0,1.0,490.820675,411.13065,243.137833,65.61576,6.096384,1276.85044331,1302.67001902,1212.15598672,729.101804007,186.502466586,65.593452,61.408456,90.043876,69.18048,40.310784,9.45547742909,9.97519385,10.4618017394,7.79078607425,2.66767742909,1574.33468714,1290.57052143,2160.91571164,1690.20099869,1109.50591215,6.0,54.5356305556,51.39133125,20.2614860833,6.561576,141.872271478,162.833752377,101.012998893,72.9101804007,7.28816133333,7.676057,7.50365633333,6.918048,1.05060860323,1.24689923125,0.871816811616,0.779078607425,174.926076348,161.321315179,180.076309304,169.020099869,0.124425246306,-0.0373736763054,-0.0593584059724,0.0243593721438,0.0101600869809,274.956016222,-44.1673468642,-121.377324519,-62.7000052469,90.7666685185,372.660332644,-141.860369284,-27.3287067632,-135.847798332,118.706708057,0.317824888889,-0.0244007901235,-0.220231407407,0.0243790123457,0.0613407407407,1.5392112497,-0.798835381044,0.213266903434,-0.624907563805,0.440870416566,10.2545788079,-8.62933714477,5.59709419745,-3.13151351705,1.03646706042,0.0138250273674,-0.00467170953817,-0.00494653383103,0.00243593721438,0.00169334783015,30.5506684691,-5.52091835802,-10.1147770432,-6.27000052469,15.1277780864,41.4067036271,-17.7325461605,-2.27739223027,-13.5847798332,19.7844513429,0.0353138765432,-0.00305009876543,-0.018352617284,0.00243790123457,0.0102234567901,0.171023472189,-0.0998544226305,0.0177722419528,-0.0624907563805,0.073478402761,1.13939764532,-1.0786671431,0.466424516454,-0.313151351705,0.17274451007,-0.337916838357,-0.357795590533,0.176197641397,0.122484229879,-0.180713504308,-0.331082020461,-0.20523284232,0.495170117201,-0.428253026857,-0.0550005682844,-0.328081654497,0.477807929873,-0.0863711114156,-0.519699876662,0.0690352199534,0.289502535288,-0.583863848351,0.103916975403,-0.365392864387,0.429639287641,-0.94669946662,0.409360611169,-0.274839388154,0.15161038008,1.61545850364,1.80837847825,0.137129965519,0.000748429439559,1.42254039164,1.3177889782,0.880620912853,1.71164348431,0.852056222689,1.20821774532,1.38817322187,1.95018500754,0.149239413458,1.90668750967,0.639113072691,1.30771430503,2.42065282611,0.497699475585,1.06623836841,11.993832931,14.0090971594,-0.353588984508,0.0202038528912,3.9437458978,4.60510763692,8.0,8.0,7.0,1.0,1.0,7.219242,4.38344697741,8.82665695557,8.36862745098,8.508,5.05434610778,71.0451245509,0.487049664156,0.98073966173,0.929847494553,0.945333333333,0.561594011976,7.89390272788,-0.00261,14.4167
C:N:[NH],-0.5955,0.35462025,5.2841,6.627172,3.0,2.0,7.0,4.0,1.0,2.0,540.720475,416.886414,226.746429,52.452288,4.064256,1034.48022592,967.730136896,731.042569596,403.405582542,124.334977724,54.817644,49.76532,55.323044,30.79296,26.873856,6.9873516194,6.74103322,5.6601150097,3.69403322,1.7784516194,1288.94508981,1076.42574528,1324.0581519,701.527356238,739.670608097,4.0,77.2457821429,69.481069,32.392347,13.113072,147.782889417,161.288356149,104.434652799,100.851395636,7.831092,8.29422,7.903292,7.69824,0.998193088485,1.12350553667,0.808587858528,0.923508305,184.13501283,179.40429088,189.151164558,175.38183906,0.136401540621,-0.031781155125,-0.0514618083544,-0.0112126519657,0.0262548451344,263.432010857,-38.3914310204,-63.104574,-141.981143347,111.761142939,250.550688855,-75.0424456164,-0.175438562975,-150.347666126,100.290205879,0.485072,0.00736,-0.257656,-0.142784,0.150544,0.882406225455,-0.332076419134,0.0874821929003,-0.481954411689,0.285345525195,7.18668797243,-1.44135773065,-2.00050336996,-0.169273033787,0.0177901481829,0.0194859343745,-0.00529685918749,-0.00735168690777,-0.00280316299143,0.00656371128359,37.6331444082,-6.39857183673,-9.01493914286,-35.4952858367,27.9402857347,35.7929555506,-12.5070742694,-0.0250626518536,-37.5869165316,25.0725514696,0.069296,0.00122666666667,-0.036808,-0.035696,0.037636,0.126058032208,-0.0553460698557,0.0124974561286,-0.120488602922,0.0713363812988,1.02666971035,-0.240226288442,-0.285786195708,-0.0423182584467,0.00444753704573,-0.271829879219,-0.377281723652,-0.143855713437,0.336843548656,-0.1700249059,-0.239547858268,-0.943192135415,0.742438246235,-0.349428374298,-0.00070021185644,-1.05012050425,0.700488436451,0.017701839452,-0.531170630339,-0.515123528054,0.54311937197,-0.439052306992,0.0991404983064,-0.955818529068,0.56590111752,-0.233985950906,-0.278362352398,-0.0412189607039,0.00433200376023,1.3184534473,1.14281590465,1.08853867103,0.183853324891,1.10856693934,1.10608103579,1.65150777836,1.34902098729,0.729831076264,1.94926413561,1.00288616948,1.45809281921,1.19400831217,1.53732209788,0.522389731477,2.0298348231,1.62818393883,0.847971530209,1.32377391389,11.9999990754,14.1630749246,-0.375051904959,0.045995823892,3.61583705306,4.08166083125,6.0,6.0,4.0,0.0,2.0,3.712828,3.59958273967,7.10196649672,6.83529411765,6.976,3.9144742515,56.7199233533,0.514226105667,1.01456664239,0.976470588235,0.996571428571,0.559210607357,8.10284619333,-0.74391,11.6784
